year,through_month,role,name,inside_personal,npw,npe,loss_ratio,expense_ratio,combined_ratio
2024,12,commercial,Business,,10953.0,10707.0,70.1,19.3,89.4
2024,12,companywide,Total,,74424.0,70799.0,69.1,19.7,88.8
2025,2,agency,Agency,,4759.0,4577.0,60.8,18.0,78.8
2025,2,direct,Direct,,6444.0,5773.0,65.3,21.6,86.9
2025,2,property,Property,yes,437.0,508.0,42.0,29.3,71.3
2025,2,personal_total,Total,,11640.0,10858.0,62.4,20.4,82.8
2025,2,commercial,Business,,1525.0,1764.0,68.0,18.9,86.9
2025,2,companywide,Total,,13165.0,12622.0,63.1,20.3,83.4
2025,3,agency,Agency,,7473.0,7026.0,63.9,18.0,81.9
2025,3,direct,Direct,,10067.0,8908.0,67.3,21.3,88.6
2025,3,property,Property,yes,733.0,776.0,58.4,28.8,87.2
2025,3,personal_total,Total,,18273.0,16710.0,65.4,20.3,85.7
2025,3,commercial,Business,,3933.0,2699.0,67.8,19.7,87.5
2025,3,companywide,Total,,22206.0,19409.0,65.8,20.2,86.0
2025,4,agency,Agency,,10019.0,9416.0,63.9,18.1,82.0
2025,4,direct,Direct,,13275.0,11994.0,66.9,20.9,87.8
2025,4,property,Property,yes,1014.0,1035.0,57.4,29.2,86.6
2025,4,personal_total,Total,,24308.0,22445.0,65.2,20.1,85.3
2025,4,commercial,Business,,4735.0,3605.0,68.3,19.7,88.0
2025,4,companywide,Total,,29043.0,26050.0,65.6,20.1,85.7
2025,5,agency,Agency,,12499.0,11825.0,64.4,18.1,82.5
2025,5,direct,Direct,,16358.0,15116.0,67.3,20.6,87.9
2025,5,property,Property,yes,1292.0,1298.0,58.7,28.7,87.4
2025,5,personal_total,Total,,30149.0,28239.0,65.7,19.9,85.6
2025,5,commercial,Business,,5528.0,4526.0,68.5,19.5,88.0
2025,5,companywide,Total,,35677.0,32765.0,66.1,19.9,86.0
2025,6,agency,Agency,,14954.0,14328.0,65.1,18.1,83.2
2025,6,direct,Direct,,19454.0,18374.0,67.7,20.3,88.0
2025,6,property,Property,yes,1578.0,1552.0,56.4,29.0,85.4
2025,6,personal_total,Total,,35986.0,34254.0,66.2,19.7,85.9
2025,6,commercial,Business,,6296.0,5464.0,67.2,19.9,87.1
2025,6,companywide,Total,,42282.0,39719.0,66.3,19.8,86.1
2025,7,agency,Agency,,17508.0,16841.0,64.9,18.2,83.1
2025,7,direct,Direct,,22981.0,21658.0,67.5,20.4,87.9
2025,7,property,Property,yes,1849.0,1810.0,52.1,29.0,81.1
2025,7,personal_total,Total,,42338.0,40309.0,65.7,19.9,85.6
2025,7,commercial,Business,,7000.0,6395.0,68.0,20.1,88.1
2025,7,companywide,Total,,49339.0,46705.0,66.1,19.9,86.0
2025,8,agency,Agency,,20106.0,19360.0,64.4,18.3,82.7
2025,8,direct,Direct,,26517.0,24964.0,67.2,20.4,87.6
2025,8,property,Property,yes,2137.0,2080.0,49.8,29.3,79.1
2025,8,personal_total,Total,,48760.0,46404.0,65.3,19.9,85.2
2025,8,commercial,Business,,7777.0,7336.0,67.9,20.1,88.0
2025,8,companywide,Total,,56538.0,53741.0,65.6,20.0,85.6
2025,9,agency,Agency,,22678.0,21808.0,64.7,20.3,85.0
2025,9,direct,Direct,,30054.0,28193.0,67.3,22.3,89.6
2025,9,property,Property,yes,2402.0,2342.0,48.8,29.2,78.0
2025,9,personal_total,Total,,55134.0,52343.0,65.3,21.8,87.1
2025,9,commercial,Business,,8530.0,8224.0,67.3,20.5,87.8
2025,9,companywide,Total,,63666.0,60568.0,65.7,21.6,87.3
2025,10,agency,Agency,,25227.0,24351.0,64.9,20.2,85.1
2025,10,direct,Direct,,33437.0,31562.0,67.6,22.3,89.9
2025,10,property,Property,yes,2654.0,2608.0,47.9,29.2,77.1
2025,10,personal_total,Total,,61318.0,58521.0,65.7,21.7,87.4
2025,10,commercial,Business,,9348.0,9124.0,67.9,20.5,88.4
2025,10,companywide,Total,,70668.0,67646.0,65.9,21.6,87.5
2025,11,agency,Agency,,27489.0,26823.0,65.1,20.1,85.2
2025,11,direct,Direct,,36490.0,34855.0,67.8,22.2,90.0
2025,11,property,Property,yes,2892.0,2868.0,46.8,29.2,76.0
2025,11,personal_total,Total,,66871.0,64546.0,65.7,21.7,87.4
2025,11,commercial,Business,,9987.0,9993.0,67.5,20.5,88.0
2025,11,companywide,Total,,76861.0,74540.0,66.0,21.5,87.5
2025,12,agency,Agency,,29825.0,29382.0,65.3,20.1,85.4
2025,12,direct,Direct,,39631.0,38280.0,68.0,22.1,90.1
2025,12,property,Property,yes,3102.0,3116.0,45.7,29.4,75.1
2025,12,personal_total,Total,,72558.0,70778.0,65.9,21.6,87.5
2025,12,commercial,Business,,10613.0,10881.0,66.4,20.6,87.0
2025,12,companywide,Total,,83174.0,81661.0,65.9,21.5,87.4
2026,2,agency,Agency,,4876.0,4810.0,62.9,18.3,81.2
2026,2,direct,Direct,,6991.0,6488.0,66.5,21.9,88.4
2026,2,property,Property,yes,416.0,502.0,43.3,29.3,72.6
2026,2,personal_total,Total,,12283.0,11800.0,64.1,20.7,84.8
2026,2,commercial,Business,,1445.0,1648.0,64.9,21.5,86.4
2026,2,companywide,Total,,13730.0,13449.0,64.2,20.8,85.0
2026,3,agency,Agency,,7827.0,7480.0,64.6,18.2,82.8
2026,3,direct,Direct,,11085.0,10134.0,67.6,21.3,88.9
2026,3,property,Property,yes,693.0,770.0,49.0,29.3,78.3
2026,3,personal_total,Total,,19605.0,18384.0,65.6,20.4,86.0
2026,3,commercial,Business,,4033.0,2583.0,67.4,21.6,89.0
2026,3,companywide,Total,,23641.0,20968.0,65.9,20.5,86.4
2026,4,agency,Agency,,10479.0,10001.0,66.0,18.1,84.1
2026,4,direct,Direct,,14592.0,13585.0,68.6,20.8,89.4
2026,4,property,Property,yes,966.0,1023.0,54.4,29.6,84.0
2026,4,personal_total,Total,,26037.0,24609.0,66.9,20.1,87.0
2026,4,commercial,Business,,4879.0,3469.0,68.0,21.4,89.4
2026,4,companywide,Total,,30919.0,28080.0,67.1,20.3,87.4
2026,5,agency,Agency,,13024.0,12605.0,65.5,18.2,83.7
2026,5,direct,Direct,,17945.0,17154.0,68.0,20.4,88.4
2026,5,property,Property,yes,1252.0,1289.0,51.0,29.6,80.6
2026,5,personal_total,Total,,32221.0,31048.0,66.3,19.9,86.2
2026,5,commercial,Business,,5721.0,4390.0,65.0,21.5,86.5
2026,5,companywide,Total,,37946.0,35441.0,66.2,20.1,86.3
2026,6,agency,Agency,,15482.0,15112.0,66.4,18.2,84.6
2026,6,direct,Direct,,21183.0,20605.0,68.6,20.4,89.0
2026,6,property,Property,yes,1549.0,1547.0,48.4,29.7,78.1
2026,6,personal_total,Total,,38214.0,37264.0,66.9,19.9,86.8
2026,6,commercial,Business,,6498.0,5274.0,65.3,21.8,87.1
2026,6,companywide,Total,,44718.0,42541.0,66.7,20.2,86.9
2026,7,agency,Agency,,18118.0,17717.0,66.3,18.2,84.5
2026,7,direct,Direct,,24944.0,24169.0,68.5,20.5,89.0
2026,7,property,Property,yes,1836.0,1813.0,48.8,29.6,78.4
2026,7,personal_total,Total,,44898.0,43699.0,66.7,20.0,86.7
2026,7,commercial,Business,,7254.0,6192.0,65.6,21.9,87.5
2026,7,companywide,Total,,52159.0,49896.0,66.7,20.2,86.9
